Latitude (decimal degrees):	47.661
Longitude (decimal degrees):	9.357
Elevation (m):	395
Radiation database:	PVGIS-SARAH2


Slope: 80 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200101:0010,0.0,0.0,0.0,0.86,0.9,0.0
20200101:0110,0.0,0.0,0.0,0.49,1.17,0.0
20200101:0210,0.0,0.0,0.0,0.36,1.24,0.0
20200101:0310,0.0,0.0,0.0,0.22,1.38,0.0
20200101:0410,0.0,0.0,0.0,0.12,1.31,0.0
20200101:0510,0.0,0.0,0.0,0.02,1.03,0.0
20200101:0610,0.0,0.0,0.0,-0.18,0.9,0.0
20200101:0710,0.0,0.0,0.0,-0.68,1.03,0.0
20200101:0810,116.08,142.3,6.85,-0.59,0.97,0.0
20200101:0910,165.34,196.22,13.07,0.01,0.76,0.0
20200101:1010,110.31,138.47,17.33,1.42,0.76,0.0
20200101:1110,70.63,95.65,19.25,2.56,1.03,0.0
20200101:1210,104.33,132.93,18.62,3.2,1.31,0.0
20200101:1310,63.41,87.6,15.51,3.62,1.24,0.0
20200101:1410,34.61,54.05,10.23,3.52,1.1,0.0
20200101:1510,9.72,21.98,3.21,2.92,1.31,0.0
20200101:1610,0.0,0.0,0.0,2.2,1.03,0.0
20200101:1710,0.0,0.0,0.0,1.63,0.62,0.0
20200101:1810,0.0,0.0,0.0,1.25,0.48,0.0
20200101:1910,0.0,0.0,0.0,0.05,0.34,0.0
20200101:2010,0.0,0.0,0.0,-0.26,0.21,0.0
20200101:2110,0.0,0.0,0.0,-0.63,0.48,0.0
20200101:2210,0.0,0.0,0.0,-0.8,0.76,0.0
20200101:2310,0.0,0.0,0.0,-0.92,0.69,0.0
20200102:0010,0.0,0.0,0.0,-1.01,0.55,0.0
20200102:0110,0.0,0.0,0.0,-1.23,0.28,0.0
20200102:0210,0.0,0.0,0.0,-1.25,0.28,0.0
20200102:0310,0.0,0.0,0.0,-1.3,0.21,0.0
20200102:0410,0.0,0.0,0.0,-1.37,0.28,0.0
20200102:0510,0.0,0.0,0.0,-1.28,0.21,0.0
20200102:0610,0.0,0.0,0.0,-1.12,0.14,0.0
20200102:0710,0.0,0.0,0.0,-0.91,0.14,0.0
20200102:0810,33.32,51.45,6.88,-0.57,0.07,0.0
20200102:0910,27.15,44.76,13.11,0.35,0.21,0.0
20200102:1010,25.86,43.42,17.39,1.93,0.21,0.0
20200102:1110,28.37,46.76,19.33,3.33,0.34,0.0
20200102:1210,27.72,46.09,18.72,4.16,0.62,0.0
20200102:1310,28.22,46.76,15.62,4.43,0.55,0.0
20200102:1410,19.26,35.4,10.35,4.44,0.48,0.0
20200102:1510,10.36,23.0,3.34,4.05,0.34,0.0
20200102:1610,0.0,0.0,0.0,3.37,0.14,0.0
20200102:1710,0.0,0.0,0.0,2.81,0.14,0.0
20200102:1810,0.0,0.0,0.0,1.86,0.41,0.0
20200102:1910,0.0,0.0,0.0,0.86,0.83,0.0
20200102:2010,0.0,0.0,0.0,0.68,0.62,0.0
20200102:2110,0.0,0.0,0.0,0.68,0.62,0.0
20200102:2210,0.0,0.0,0.0,0.68,0.69,0.0
20200102:2310,0.0,0.0,0.0,0.69,0.62,0.0
20200103:0010,0.0,0.0,0.0,0.67,0.55,0.0
20200103:0110,0.0,0.0,0.0,0.86,0.55,0.0
20200103:0210,0.0,0.0,0.0,0.96,0.76,0.0
20200103:0310,0.0,0.0,0.0,0.97,0.76,0.0
20200103:0410,0.0,0.0,0.0,0.83,0.9,0.0
20200103:0510,0.0,0.0,0.0,0.79,0.9,0.0
20200103:0610,0.0,0.0,0.0,0.78,0.83,0.0
20200103:0710,0.0,0.0,0.0,0.12,1.17,0.0
20200103:0810,149.12,178.18,6.9,0.38,1.31,0.0
20200103:0910,107.84,135.07,13.16,1.26,0.97,0.0
20200103:1010,262.81,305.65,17.46,2.59,0.9,0.0
20200103:1110,635.37,757.67,19.42,4.51,1.1,0.0
20200103:1210,259.25,305.25,18.82,5.52,1.24,0.0
20200103:1310,34.65,54.78,15.74,5.29,1.72,0.0
20200103:1410,141.68,173.32,10.48,4.92,2.14,0.0
20200103:1510,0.44,6.68,3.47,4.36,2.21,0.0
20200103:1610,0.0,0.0,0.0,3.88,2.14,0.0
20200103:1710,0.0,0.0,0.0,3.59,2.07,0.0
20200103:1810,0.0,0.0,0.0,3.47,2.21,0.0
20200103:1910,0.0,0.0,0.0,3.23,2.21,0.0
20200103:2010,0.0,0.0,0.0,3.32,2.48,0.0
20200103:2110,0.0,0.0,0.0,3.35,2.55,0.0
20200103:2210,0.0,0.0,0.0,3.26,2.34,0.0
20200103:2310,0.0,0.0,0.0,3.17,2.34,0.0
20200104:0010,0.0,0.0,0.0,3.02,2.21,0.0
20200104:0110,0.0,0.0,0.0,3.1,2.07,0.0
20200104:0210,0.0,0.0,0.0,3.02,2.0,0.0
20200104:0310,0.0,0.0,0.0,3.01,1.86,0.0
20200104:0410,0.0,0.0,0.0,2.98,1.86,0.0
20200104:0510,0.0,0.0,0.0,3.06,1.93,0.0
20200104:0610,0.0,0.0,0.0,3.16,2.0,0.0
20200104:0710,0.0,0.0,0.0,3.44,2.21,0.0
20200104:0810,0.0,5.34,6.94,3.45,2.28,0.0
20200104:0910,27.31,45.42,13.21,3.52,2.28,0.0
20200104:1010,31.66,50.77,17.53,3.56,2.28,0.0
20200104:1110,39.98,60.79,19.51,3.67,2.34,0.0
20200104:1210,16.8,32.06,18.94,3.87,2.83,0.0
20200104:1310,13.81,28.06,15.87,3.83,2.62,0.0
20200104:1410,14.31,28.72,10.62,3.73,2.69,0.0
20200104:1510,0.0,4.01,3.61,3.56,2.69,0.0
20200104:1610,0.0,0.0,0.0,3.35,2.76,0.0
20200104:1710,0.0,0.0,0.0,3.11,2.69,0.0
20200104:1810,0.0,0.0,0.0,2.97,2.69,0.0
20200104:1910,0.0,0.0,0.0,2.84,1.79,0.0
20200104:2010,0.0,0.0,0.0,2.71,1.72,0.0
20200104:2110,0.0,0.0,0.0,2.59,1.86,0.0
20200104:2210,0.0,0.0,0.0,2.47,1.93,0.0
20200104:2310,0.0,0.0,0.0,2.28,1.86,0.0
20200105:0010,0.0,0.0,0.0,2.09,1.66,0.0
20200105:0110,0.0,0.0,0.0,1.82,1.45,0.0
20200105:0210,0.0,0.0,0.0,1.52,0.97,0.0
20200105:0310,0.0,0.0,0.0,1.45,0.62,0.0
20200105:0410,0.0,0.0,0.0,1.3,0.41,0.0
20200105:0510,0.0,0.0,0.0,1.24,0.07,0.0
20200105:0610,0.0,0.0,0.0,1.29,0.41,0.0
20200105:0710,0.0,0.0,0.0,1.19,0.48,0.0
20200105:0810,281.02,324.09,6.98,1.41,0.62,0.0
20200105:0910,623.31,739.5,13.27,1.87,0.41,0.0
20200105:1010,743.95,900.72,17.62,2.25,0.69,0.0
20200105:1110,793.78,975.36,19.61,2.84,0.69,0.0
20200105:1210,744.47,897.07,19.06,2.96,1.1,0.0
20200105:1310,354.21,407.35,16.0,3.03,1.52,0.0
20200105:1410,566.43,657.49,10.76,3.06,1.59,0.0
20200105:1510,287.76,331.91,3.76,2.8,1.45,0.0
20200105:1610,0.0,0.0,0.0,2.45,1.52,0.0
20200105:1710,0.0,0.0,0.0,2.21,1.66,0.0
20200105:1810,0.0,0.0,0.0,1.98,1.66,0.0
20200105:1910,0.0,0.0,0.0,2.11,1.52,0.0
20200105:2010,0.0,0.0,0.0,1.92,1.31,0.0
20200105:2110,0.0,0.0,0.0,1.57,1.17,0.0
20200105:2210,0.0,0.0,0.0,1.29,1.24,0.0
20200105:2310,0.0,0.0,0.0,0.98,1.24,0.0
20200106:0010,0.0,0.0,0.0,0.75,1.17,0.0
20200106:0110,0.0,0.0,0.0,0.48,1.1,0.0
20200106:0210,0.0,0.0,0.0,0.35,0.9,0.0
20200106:0310,0.0,0.0,0.0,0.28,0.9,0.0
20200106:0410,0.0,0.0,0.0,0.16,0.83,0.0
20200106:0510,0.0,0.0,0.0,0.09,0.69,0.0
20200106:0610,0.0,0.0,0.0,0.05,0.48,0.0
20200106:0710,0.0,0.0,0.0,-0.81,0.07,0.0
20200106:0810,61.67,83.49,7.03,-0.73,0.0,0.0
20200106:0910,78.75,103.2,13.34,-0.03,0.0,0.0
20200106:1010,37.53,57.45,17.71,1.2,0.07,0.0
20200106:1110,49.78,72.14,19.73,2.31,0.0,0.0
20200106:1210,39.93,60.79,19.18,3.36,0.14,0.0
20200106:1310,68.6,93.83,16.14,4.3,0.34,0.0
20200106:1410,40.57,61.38,10.91,4.69,0.28,0.0
20200106:1510,38.71,58.52,3.91,4.38,0.21,0.0
20200106:1610,0.0,0.0,0.0,3.62,0.28,0.0
20200106:1710,0.0,0.0,0.0,2.94,0.21,0.0
20200106:1810,0.0,0.0,0.0,2.14,0.55,0.0
20200106:1910,0.0,0.0,0.0,1.42,1.1,0.0
20200106:2010,0.0,0.0,0.0,1.39,0.97,0.0
20200106:2110,0.0,0.0,0.0,1.43,1.03,0.0
20200106:2210,0.0,0.0,0.0,1.47,1.17,0.0
20200106:2310,0.0,0.0,0.0,1.51,1.24,0.0
20200107:0010,0.0,0.0,0.0,1.58,1.38,0.0
20200107:0110,0.0,0.0,0.0,1.67,0.97,0.0
20200107:0210,0.0,0.0,0.0,1.67,1.17,0.0
20200107:0310,0.0,0.0,0.0,1.74,1.59,0.0
20200107:0410,0.0,0.0,0.0,1.82,2.0,0.0
20200107:0510,0.0,0.0,0.0,1.92,2.0,0.0
20200107:0610,0.0,0.0,0.0,1.95,2.14,0.0
20200107:0710,0.0,0.0,0.0,1.89,1.79,0.0
20200107:0810,165.86,197.28,7.09,1.73,1.45,0.0
20200107:0910,352.23,403.83,13.42,2.15,1.31,0.0
20200107:1010,70.97,96.0,17.8,2.86,1.24,0.0
20200107:1110,81.75,108.18,19.84,3.04,1.24,0.0
20200107:1210,75.39,101.29,19.32,3.48,1.17,0.0
20200107:1310,181.09,217.39,16.29,4.34,0.9,0.0
20200107:1410,298.11,347.77,11.06,4.54,0.76,0.0
20200107:1510,269.46,315.74,4.07,4.44,0.55,0.0
20200107:1610,0.0,0.0,0.0,3.97,0.76,0.0
20200107:1710,0.0,0.0,0.0,3.08,0.83,0.0
20200107:1810,0.0,0.0,0.0,2.47,0.76,0.0
20200107:1910,0.0,0.0,0.0,1.87,0.62,0.0
20200107:2010,0.0,0.0,0.0,1.41,0.62,0.0
20200107:2110,0.0,0.0,0.0,1.22,0.55,0.0
20200107:2210,0.0,0.0,0.0,0.98,0.55,0.0
20200107:2310,0.0,0.0,0.0,0.68,0.55,0.0
20200108:0010,0.0,0.0,0.0,0.47,0.34,0.0
20200108:0110,0.0,0.0,0.0,0.11,0.28,0.0
20200108:0210,0.0,0.0,0.0,0.03,0.41,0.0
20200108:0310,0.0,0.0,0.0,-0.37,0.55,0.0
20200108:0410,0.0,0.0,0.0,-0.46,0.62,0.0
20200108:0510,0.0,0.0,0.0,-0.49,0.62,0.0
20200108:0610,0.0,0.0,0.0,-0.21,0.55,0.0
20200108:0710,0.0,0.0,0.0,-0.35,1.1,0.0
20200108:0810,81.11,104.98,7.15,-0.06,0.48,0.0
20200108:0910,140.0,170.1,13.5,1.16,0.34,0.0
20200108:1010,69.58,94.49,17.91,2.77,0.62,0.0
20200108:1110,49.91,72.81,19.97,4.46,0.83,0.0
20200108:1210,62.42,87.55,19.46,5.71,0.9,0.0
20200108:1310,34.41,54.78,16.44,6.55,1.1,0.0
20200108:1410,476.64,562.87,11.22,6.81,0.97,0.0
20200108:1510,27.18,45.15,4.23,6.82,0.83,0.0
20200108:1610,0.0,0.0,0.0,6.28,0.62,0.0
20200108:1710,0.0,0.0,0.0,5.68,0.62,0.0
20200108:1810,0.0,0.0,0.0,5.19,0.83,0.0
20200108:1910,0.0,0.0,0.0,2.62,0.69,0.0
20200108:2010,0.0,0.0,0.0,2.6,0.48,0.0
20200108:2110,0.0,0.0,0.0,2.24,0.97,0.0
20200108:2210,0.0,0.0,0.0,1.88,1.17,0.0
20200108:2310,0.0,0.0,0.0,1.83,1.1,0.0
20200109:0010,0.0,0.0,0.0,1.73,1.03,0.0
20200109:0110,0.0,0.0,0.0,1.67,1.1,0.0
20200109:0210,0.0,0.0,0.0,1.78,0.9,0.0
20200109:0310,0.0,0.0,0.0,2.13,0.41,0.0
20200109:0410,0.0,0.0,0.0,2.44,0.41,0.0
20200109:0510,0.0,0.0,0.0,1.97,1.1,0.0
20200109:0610,0.0,0.0,0.0,1.7,1.45,0.0
20200109:0710,0.0,0.0,0.0,1.4,1.24,0.0
20200109:0810,309.13,354.92,7.22,1.6,1.03,0.0
20200109:0910,626.4,743.21,13.59,2.87,0.69,0.0
20200109:1010,665.99,812.73,18.02,4.7,0.28,0.0
20200109:1110,727.07,917.42,20.1,6.6,0.0,0.0
20200109:1210,720.28,909.51,19.61,7.83,0.14,0.0
20200109:1310,655.87,817.56,16.6,8.45,0.14,0.0
20200109:1410,297.45,355.04,11.38,8.33,0.14,0.0
20200109:1510,212.82,256.89,4.4,7.9,0.07,0.0
